,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,gu
1992,1993,2022,9,구로구,0.0141,0.033633333,0.32,0.0023,25.46666667,10.23333333,서울 구로구 가마산로 27길 45 구로고등학교,2,894.2079458,396.3812591,628.7273938,1100.253954,1123.683367,991.6595211,794.5777371,1068.55869,891.7748978,388.2637447,817.1639744,1068.442871,945.4923147,920.6809356,902.9387458,1590.534846,37.49884008,126.8903092,10,0,0,1,0,11170,123787,5179,14971,444,16992,구로구
1993,1994,2022,9,금천구,0.014233333,0.030133333,0.283333333,0.0026,21.73333333,12.13333333,서울 금천구 금하로21길 20 시흥5동 주민센터,2,580.382388,272.4091397,478.143283,835.3400287,767.5190033,739.8443493,632.1076933,817.0620567,513.7563637,255.3009307,560.6269123,787.6065203,652.7368833,704.4014053,707.0247263,1225.010856,37.45233457,126.9080537,25,0,0,1,0,11180,74343,3531,12101,285,13226,금천구
1994,1995,2022,9,남산,0.016933333,0.0383,0.453333333,0.0029,19.8,7.9,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,472.8248169,229.7038708,523.4136575,747.9100613,725.9566398,617.8001221,420.8032781,576.6128773,441.9378088,214.3512246,651.9357652,793.1486798,657.1189063,573.0479646,484.525051,979.6689267,37.5511821,126.9876498,260,0,1,0,0,11030,66944,2186,15698,149,6243,용산구
1995,1996,2022,9,노원구,0.014266667,0.031966667,0.34,0.002866667,19.8,11.6,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,998.3713088,662.1397019,927.1085198,785.8246226,935.8751939,1024.152191,807.7182007,1263.066827,972.0818411,624.3072093,1024.521409,889.8464193,1050.073809,1186.137183,1032.983208,2143.600785,37.65748313,127.0678641,30,0,0,1,0,11110,134852,4661,15373,479,12564,노원구
1996,1997,2022,9,도봉구,0.010266667,0.032033333,0.413333333,0.002833333,17.16666667,8.833333333,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,733.2756312,404.7598348,605.0841002,580.3756712,700.183944,711.2560962,688.1841979,1083.5793,632.4939869,350.6672024,674.4008276,636.8202871,686.8632426,834.5619474,846.4458267,1711.917883,37.6542176,127.0290801,67,0,1,0,0,11100,81607,3278,13333,333,10490,도봉구
1997,1998,2022,9,도산대로,0.019933333,0.026866667,0.45,0.0024,23.63333333,11.96666667,서울 강남구 도산대로 104 신사역2번출구 앞,1,1193.695508,769.7407608,747.4536744,1061.701228,1367.67818,1173.739862,634.3076092,1011.4038,1074.571637,670.9614074,947.1178371,1126.05063,1384.891632,1004.945085,756.9366658,1550.86974,37.51607746,127.0203412,24,1,0,1,0,11230,226651,4828,16182,470,15724,강남구
1998,1999,2022,9,동대문구,0.015172414,0.036793103,0.372413793,0.002206897,21.4137931,12.10344828,서울 동대문구 천호대로13길 43 용두초등학교,2,752.7646748,375.6356469,1137.252847,783.746725,888.8124048,811.1918814,675.2875864,1051.516766,732.0529805,368.3076514,1647.335916,815.7077748,823.2296412,789.9402971,752.1984924,1670.259575,37.57640498,127.028382,18,1,0,1,0,11060,83490,3118,24318,248,12218,동대문구
1999,2000,2022,9,동작구,0.015966667,0.033766667,0.306666667,0.002566667,24.4,13.3,서울 동작구 사당로16아길 6 사당4동 주민센터,2,860.4338476,402.7682227,963.45918,989.9941869,955.0833164,868.5416178,638.8776264,1063.530151,834.0565422,382.6729827,1204.58378,1007.742352,926.2124511,871.1913458,840.5702011,1688.288341,37.48097575,126.9716337,26,0,0,1,0,11200,95142,2709,14057,361,8181,동작구
2000,2001,2022,9,동작대로,0.0323,0.024133333,0.5,0.002533333,26.7,13.93333333,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,860.4338476,402.7682227,963.45918,989.9941869,955.0833164,868.5416178,638.8776264,1063.530151,834.0565422,382.6729827,1204.58378,1007.742352,926.2124511,871.1913458,840.5702011,1688.288341,37.48945977,126.9824745,12,1,0,1,0,11200,95142,2709,14057,361,8181,동작구
2001,2002,2022,9,마포구,0.0172,0.0326,0.373333333,0.0029,21.56666667,13,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,828.6948473,468.5613281,1037.655485,1075.21852,1098.907847,918.6244804,586.5019575,847.8963523,770.2123492,435.2272748,1496.101374,1228.300892,1123.535838,923.3648396,684.9507215,1456.131893,37.55558837,126.9055913,8,0,0,1,0,11140,105582,3528,14249,663,11998,마포구
2002,2003,2022,9,마포아트센터,0.016166667,0.0396,0.37,0.002833333,22.46666667,9.266666667,서울 마포구 대흥로20길 28 (마포아트센터),2,828.6948473,468.5613281,1037.655485,1075.21852,1098.907847,918.6244804,586.5019575,847.8963523,770.2123492,435.2272748,1496.101374,1228.300892,1123.535838,923.3648396,684.9507215,1456.131893,37.54990609,126.9455338,17,1,0,1,0,11140,105582,3528,14249,663,11998,마포구
2003,2004,2022,9,북한산,0.0058,0.033933333,0.223333333,0.002233333,13.5,7.7,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,705.9597538,387.521561,685.0744056,683.3689944,820.4149974,875.2142146,713.1572062,1277.695164,668.0230305,367.3300379,948.6291013,713.3624456,790.6239267,945.4055115,907.1046623,2094.245541,37.67901408,127.002294,114,0,1,0,0,11090,63172,3232,18146,239,8635,강북구
2004,2005,2022,9,서대문구,0.010344828,0.026344828,0.379310345,0.002758621,18.72413793,9.517241379,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),1,811.3647757,396.7108217,984.3032745,850.3364279,944.2812755,865.3750343,644.693145,953.9081919,813.181491,404.4596329,1666.354357,983.0856321,935.0499931,917.305486,790.7754645,1658.419753,37.59376657,126.9496911,44,0,0,1,0,11130,79055,2759,13578,227,7945,서대문구
2005,2006,2022,9,서울숲,0.013166667,0.0269,0.416666667,0.002433333,20.9,8.7,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),1,652.2507073,268.6585592,884.1637159,776.7255096,806.7340822,656.2797398,531.0142675,706.3357216,621.8046561,268.8141051,1152.848004,848.5960563,756.4615467,678.0273902,602.5911653,1155.046774,37.54307015,127.0417991,12,0,1,0,0,11040,91464,3066,17331,292,10894,성동구
2006,2007,2022,9,서초구,0.019466667,0.0269,0.336666667,0.002133333,21.73333333,9.833333333,서울 서초구 신반포로15길 16 반포 2동 주민센터,1,1159.486787,625.5769957,672.0234024,857.080458,1145.424684,1031.448356,596.8380183,930.0168817,1076.259851,587.5367146,787.2858426,920.8609091,1191.96888,921.9706259,704.4374667,1440.064298,37.50458542,126.9944717,10,0,0,1,0,11220,156004,4057,11792,426,15973,서초구
2007,2008,2022,9,성동구,0.016466667,0.032133333,0.286666667,0.002966667,23.73333333,9.766666667,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,2,652.2507073,268.6585592,884.1637159,776.7255096,806.7340822,656.2797398,531.0142675,706.3357216,621.8046561,268.8141051,1152.848004,848.5960563,756.4615467,678.0273902,602.5911653,1155.046774,37.54203238,127.0496885,11,0,0,1,0,11040,91464,3066,17331,292,10894,성동구
2008,2009,2022,9,성북구,0.017733333,0.031233333,0.336666667,0.0024,23.36666667,10.76666667,서울 성북구 삼양로2길 70 길음2동 주민센터,2,875.5718067,488.2137288,871.0808392,651.1262212,758.7915298,808.3535803,577.5235837,939.780829,770.609608,421.5755348,1183.768282,706.2503922,828.2475617,840.4552673,709.2767502,1592.222334,37.60681328,127.0272803,34,1,0,1,0,11080,107426,4350,24157,281,10679,성북구
2009,2010,2022,9,세곡,0.018166667,0.025966667,0.523333333,0.002666667,22.73333333,9.5,서울 강남구 밤고개로 337 (세곡사거리),1,1193.695508,769.7407608,747.4536744,1061.701228,1367.67818,1173.739862,634.3076092,1011.4038,1074.571637,670.9614074,947.1178371,1126.05063,1384.891632,1004.945085,756.9366658,1550.86974,37.46408289,127.1090843,23,1,0,0,0,11230,226651,4828,16182,470,15724,강남구
2010,2011,2022,9,송파구,0.018733333,0.031,0.373333333,0.002266667,23.26666667,11.7,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1271.993322,647.1861141,659.708036,1016.910391,1224.076092,985.917821,745.9533989,1061.300719,1156.560957,600.144161,814.6113348,1166.804415,1248.539759,1039.722739,948.6496481,1610.238256,37.50272901,127.0925211,14,1,0,1,0,11240,213339,6241,19604,715,29983,송파구
2011,2012,2022,9,시흥대로,0.036233333,0.020466667,0.486666667,0.003133333,27.06666667,12.63333333,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,580.382388,272.4091397,478.143283,835.3400287,767.5190033,739.8443493,632.1076933,817.0620567,513.7563637,255.3009307,560.6269123,787.6065203,652.7368833,704.4014053,707.0247263,1225.010856,37.47496364,126.8986765,26,1,0,1,0,11180,74343,3531,12101,285,13226,금천구
2012,2013,2022,9,신촌로,0.025833333,0.023866667,0.463333333,0.002766667,29.1,13.46666667,서울 마포구 노고산동 57-62 (신촌역 7번 출구),1,828.6948473,468.5613281,1037.655485,1075.21852,1098.907847,918.6244804,586.5019575,847.8963523,770.2123492,435.2272748,1496.101374,1228.300892,1123.535838,923.3648396,684.9507215,1456.131893,37.55517177,126.9361424,18,1,0,1,0,11140,105582,3528,14249,663,11998,마포구
2013,2014,2022,9,양천구,0.015033333,0.030833333,0.383333333,0.002866667,24,14.36666667,서울 양천구 중앙로52길 56 신정4동 문화센터,2,932.1359643,624.2552981,485.949727,640.5824204,820.568333,796.4365311,595.8621098,846.7143928,837.1529648,550.7808689,591.1497211,726.8484833,919.0393324,823.0253417,724.7980637,1333.081414,37.52597518,126.8566021,13,0,0,1,0,11150,132197,4230,13127,708,14604,양천구
2014,2015,2022,9,영등포구,0.019766667,0.031233333,0.386666667,0.0026,23.86666667,12.26666667,서울 영등포구 당산로 123 영등포구청 (당산동3가),2,750.696628,336.2836824,643.0390569,1176.721733,1087.297841,876.067955,645.9207711,910.5294331,774.3932187,327.1846619,854.4276922,1165.174575,918.9995946,788.5759759,737.613882,1346.101974,37.52596316,126.8963671,8,1,1,1,0,11190,120949,4314,15335,1060,18412,영등포구
2015,2016,2022,9,영등포로,0.025266667,0.0254,0.443333333,0.0031,25.2,13.46666667,서울 영등포구 영중로 37 (영등포시장사거리),1,750.696628,336.2836824,643.0390569,1176.721733,1087.297841,876.067955,645.9207711,910.5294331,774.3932187,327.1846619,854.4276922,1165.174575,918.9995946,788.5759759,737.613882,1346.101974,37.51948008,126.9047117,9,1,0,1,0,11190,120949,4314,15335,1060,18412,영등포구
2016,2017,2022,9,올림픽공원,0.0147,0.0344,0.406666667,0.0025,18.73333333,9.6,서울 송파구 올림픽로 424 (서울역사편찬원),2,1271.993322,647.1861141,659.708036,1016.910391,1224.076092,985.917821,745.9533989,1061.300719,1156.560957,600.144161,814.6113348,1166.804415,1248.539759,1039.722739,948.6496481,1610.238256,37.5203397,127.1155179,17,1,0,1,0,11240,213339,6241,19604,715,29983,송파구
2017,2018,2022,9,용산구,0.0172,0.032466667,0.366666667,0.003133333,22.96666667,11.36666667,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,472.8248169,229.7038708,523.4136575,747.9100613,725.9566398,617.8001221,420.8032781,576.6128773,441.9378088,214.3512246,651.9357652,793.1486798,657.1189063,573.0479646,484.525051,979.6689267,37.53485709,127.0002687,49,0,0,1,0,11030,66944,2186,15698,149,6243,용산구
2018,2019,2022,9,은평구,0.010033333,0.033166667,0.273333333,0.002266667,19.9,10.43333333,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1002.871258,557.9290688,708.7516098,899.1911367,1066.078368,994.795336,808.3066544,1234.290187,930.4904094,516.0317244,905.8044927,1042.485012,1125.810639,1112.835326,1016.990583,2152.656448,37.60987179,126.9343249,33,1,1,0,0,11120,117306,4287,19759,363,12412,은평구
2019,2020,2022,9,자연사박물관,0.012133333,0.038733333,0.403333333,0.002433333,19.16666667,8.5,서울 서대문구 연희로32길 51 (서대문자연사박물관),2,811.3647757,396.7108217,984.3032745,850.3364279,944.2812755,865.3750343,644.693145,953.9081919,813.181491,404.4596329,1666.354357,983.0856321,935.0499931,917.305486,790.7754645,1658.419753,37.57675199,126.9378582,75,0,0,1,0,11130,79055,2759,13578,227,7945,서대문구
2020,2021,2022,9,정릉로,0.027633333,0.022533333,0.42,0.002366667,24.16666667,12.9,서울 성북구 돈암동 8-164번지,1,875.5718067,488.2137288,871.0808392,651.1262212,758.7915298,808.3535803,577.5235837,939.780829,770.609608,421.5755348,1183.768282,706.2503922,828.2475617,840.4552673,709.2767502,1592.222334,37.60352172,127.0259508,34,1,0,1,0,11080,107426,4350,24157,281,10679,성북구
2021,2022,2022,9,종로,0.021466667,0.024466667,0.46,0.0028,23.23333333,9.866666667,서울 종로구 종로 169 (종묘주차장 앞),1,295.6281498,155.2090075,506.6311359,437.1569943,445.8897451,483.2098653,345.8486625,501.8739751,267.2881988,158.4904327,680.1676673,408.6688616,417.4729475,421.0401761,373.0810455,789.1925224,37.57091931,126.9965554,21,1,1,1,0,11010,41292,3534,12995,257,5000,종로구
2022,2023,2022,9,종로구,0.0164,0.033066667,0.386666667,0.003066667,21.2,11.53333333,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,295.6281498,155.2090075,506.6311359,437.1569943,445.8897451,483.2098653,345.8486625,501.8739751,267.2881988,158.4904327,680.1676673,408.6688616,417.4729475,421.0401761,373.0810455,789.1925224,37.57206117,127.0050313,20,0,0,1,0,11010,41292,3534,12995,257,5000,종로구
2023,2024,2022,9,중구,0.0191,0.0335,0.376666667,0.002033333,19.9,11.1,서울 중구 덕수궁길 15 시청서소문별관 3동,2,312.0328384,135.4189969,407.0948996,540.2567416,566.5954729,474.8353958,337.1796402,473.037136,284.9884378,124.0927418,559.9257389,554.109736,477.147822,407.848054,380.6330067,726.3047538,37.56455419,126.9756136,31,1,0,1,0,11020,48875,2873,14185,410,7470,중구
2024,2025,2022,9,중랑구,0.012766667,0.035333333,0.276666667,0.002066667,20.8,11.16666667,서울 중랑구 용마산로 369 건강가정지원센터,2,796.0698752,390.3288525,623.6748592,837.0122185,882.9299879,841.7003256,757.6205792,1097.975581,735.652564,352.945924,750.5986038,894.1869031,829.3864565,928.9829631,922.223635,1705.658342,37.58491272,127.0940363,37,1,0,1,0,11070,96366,4081,25408,536,14855,중랑구
2025,2026,2022,9,천호대로,0.025666667,0.020833333,0.383333333,0.0026,22.7,9.533333333,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1,1090.787141,615.2739137,635.7091438,897.4631902,1097.295264,959.3400221,821.8585501,1194.673885,959.8287404,528.937546,751.7319006,1000.143042,1165.494535,1020.775564,1025.420624,1844.60754,37.53415608,127.1393358,20,1,0,1,0,11250,133002,4410,17386,413,15002,강동구
2026,2027,2022,9,청계천로,0.022166667,0.027033333,0.426666667,0.003533333,26.16666667,12.56666667,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),1,312.0328384,135.4189969,407.0948996,540.2567416,566.5954729,474.8353958,337.1796402,473.037136,284.9884378,124.0927418,559.9257389,554.109736,477.147822,407.848054,380.6330067,726.3047538,37.56863811,126.9981855,19,1,0,1,0,11020,48875,2873,14185,410,7470,중구
2027,2028,2022,9,한강대로,0.024777778,0.023944444,0.472222222,0.002666667,28.22222222,14.38888889,서울 용산구 한강대로 405 (서울역 앞),1,472.8248169,229.7038708,523.4136575,747.9100613,725.9566398,617.8001221,420.8032781,576.6128773,441.9378088,214.3512246,651.9357652,793.1486798,657.1189063,573.0479646,484.525051,979.6689267,37.5548376,126.9717326,26,1,0,1,0,11030,66944,2186,15698,149,6243,용산구
2028,2029,2022,9,항동,0.014966667,0.033333333,0.336666667,0.003433333,22.6,8.4,서울 구로구 연동로 240 (푸른수목원 내),2,894.2079458,396.3812591,628.7273938,1100.253954,1123.683367,991.6595211,794.5777371,1068.55869,891.7748978,388.2637447,817.1639744,1068.442871,945.4923147,920.6809356,902.9387458,1590.534846,37.48196844,126.8236695,24,1,1,1,0,11170,123787,5179,14971,444,16992,구로구
2029,2030,2022,9,행주,0.012566667,0.028566667,0.42,0.002366667,24.23333333,11.2,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),1,"1,087","1,347","1,630","2,129","2,723","2,670","2,433","1,508","1,024","1,235","1,360","1,805","2,147","2,232","2,269","1,984",37.60908701,126.7863203,19,0,1,0,1,31230,0,0,0,0,0,고촌읍
2030,2031,2022,9,홍릉로,0.020233333,0.026666667,0.36,0.002566667,24.23333333,13.63333333,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),1,752.7646748,375.6356469,1137.252847,783.746725,888.8124048,811.1918814,675.2875864,1051.516766,732.0529805,368.3076514,1647.335916,815.7077748,823.2296412,789.9402971,752.1984924,1670.259575,37.58045291,127.0443683,14,0,0,1,0,11060,83490,3118,24318,248,12218,동대문구
2031,2032,2022,9,화랑로,0.030166667,0.0192,0.42,0.002366667,22.33333333,11.26666667,서울 노원구 화랑로 429 태능입구역 8번 출구,2,998.3713088,662.1397019,927.1085198,785.8246226,935.8751939,1024.152191,807.7182007,1263.066827,972.0818411,624.3072093,1024.521409,889.8464193,1050.073809,1186.137183,1032.983208,2143.600785,37.6177942,127.0751588,19,1,0,1,0,11110,134852,4661,15373,479,12564,노원구
2032,2033,2022,10,강남구,0.023451613,0.024516129,0.364516129,0.003096774,25.35483871,13.77419355,서울 강남구 학동로 426 강남구청 별관 1동,1,1203.019327,775.7348573,757.0704831,1075.73866,1370.470781,1182.216098,636.6780908,1005.415601,1086.077337,676.8477204,954.6791984,1142.986938,1382.681002,1014.572555,755.5185003,1549.007238,37.51796816,127.0470598,29,1,0,1,0,11230,226343,4804,16194,472,15737,강남구
2033,2034,2022,10,강남대로,0.029806452,0.013354839,0.609677419,0.002935484,29.70967742,16.09677419,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,1171.038398,632.6874943,672.6785797,869.8143808,1156.224433,1037.210685,603.3424658,932.5828389,1090.11249,596.3902735,789.8793961,935.3175776,1197.057263,928.4613242,699.2036993,1437.704698,37.48182784,127.0359572,28,1,1,1,0,11220,156015,4030,11771,427,15965,서초구
2034,2035,2022,10,강동구,0.01816129,0.019483871,0.341935484,0.002580645,24.35483871,13.87096774,서울 강동구 구천면로 42길 59 천호1동 주민센터,1,1097.167697,617.2826724,632.3877449,902.3631693,1099.268016,961.7880223,815.5794838,1197.683998,974.2485045,536.0078244,761.6916901,1006.616515,1171.495194,1021.852501,1019.421755,1849.359045,37.54500381,127.1368198,27,0,0,1,0,11250,133027,4431,17403,411,14996,강동구
2035,2036,2022,10,강변북로,0.028225806,0.016709677,0.341935484,0.003322581,31.75,13.48387097,서울 성동구 강변북로 257 한강사업본부 옆,2,654.641441,269.1975455,915.5139837,789.4571731,816.5644615,655.5051093,529.2996643,703.317692,634.0699767,274.0638801,1199.292943,855.5763315,758.9705609,676.369456,599.2721645,1150.643079,37.53896166,127.0416039,16,1,1,1,1,11040,91300,3052,17298,291,10861,성동구
2036,2037,2022,10,강북구,0.012483871,0.027483871,0.403225806,0.002032258,22.41935484,12.41935484,서울 강북구 삼양로 139길 49 우이동 주민센터,1,710.9495035,389.7511516,695.3184759,677.5092159,813.1830794,878.487634,709.4760432,1269.842128,667.32416,367.2229613,961.0711221,715.3986196,790.4283082,943.6050826,907.392831,2081.703949,37.64793425,127.0118697,43,0,1,1,0,11090,63165,3223,18144,242,8622,강북구
2037,2038,2022,10,강서구,0.021677419,0.024451613,0.448387097,0.002967742,29.35483871,13.80645161,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,1,1088.86657,495.0224705,640.6316132,1169.100162,1170.272792,881.1871789,735.6899521,1116.853913,1052.186171,462.9758166,854.8591942,1278.759729,1105.496125,898.1210227,904.283734,1793.783671,37.54466973,126.8351791,20,0,0,1,0,11160,178730,6093,18426,634,21511,강서구
2038,2039,2022,10,관악구,0.023741935,0.02083871,0.45483871,0.003,29.25806452,14.70967742,서울 관악구 신림동길 14 신림동 주민센터,1,582.5117358,287.7001786,1056.867249,1364.542863,935.6184402,779.7093465,564.1279894,920.8319935,571.5818154,274.9366853,1343.118875,1156.795063,772.2126524,731.8330298,685.0059816,1406.147218,37.487396,126.9271139,20,0,0,1,0,11210,102859,3771,21885,340,11724,관악구
2039,2040,2022,10,관악산,0.008903226,0.041903226,0.229032258,0.002935484,20.45833333,13,과천시 자하동길 64 (관악산 중계소),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.44112664,126.9644471,588,0,1,0,0,31110,0,0,0,0,0,관악구
2040,2041,2022,10,광진구,0.017903226,0.020483871,0.5,0.002645161,22.5483871,13.06451613,서울 광진구 광나루로 571 구의 아리수정수센터,1,739.6975942,393.8171559,840.5174222,963.0924673,888.9354843,863.9402342,655.8111211,905.2018462,732.5475118,403.3989419,1082.36782,1046.155057,954.9085942,893.0482211,797.386474,1383.952277,37.54594731,127.0929507,40,0,1,1,0,11050,83994,2796,19030,381,11473,광진구
2041,2042,2022,10,구로구,0.018677419,0.024290323,0.35483871,0.002516129,32.83870968,14.58064516,서울 구로구 가마산로 27길 45 구로고등학교,2,895.3905095,396.6319445,631.4717591,1119.733853,1125.570972,983.2641484,793.7162114,1055.719707,899.6291428,390.9829512,831.4524086,1086.758616,949.1611133,924.5797735,898.2398327,1576.618144,37.49884008,126.8903092,10,0,0,1,0,11170,124837,5170,15018,448,16993,구로구
2042,2043,2022,10,금천구,0.017225806,0.02416129,0.393548387,0.002935484,25.90322581,16.4516129,서울 금천구 금하로21길 20 시흥5동 주민센터,2,585.1522726,274.1654094,476.211471,854.7398258,761.6651171,734.8867013,623.0934932,815.1782894,513.0693665,255.027761,562.6985419,788.6754345,652.8143042,701.4699368,704.9384335,1217.253036,37.45233457,126.9080537,25,0,0,1,0,11180,74340,3518,12133,287,13253,금천구
2043,2044,2022,10,남산,0.019129032,0.030580645,0.735483871,0.002774194,23.58064516,12.41935484,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,473.3941722,230.5512859,551.2078367,768.0958512,733.1793597,612.1778762,420.955977,567.9535665,453.1837897,218.3642625,689.6500544,816.0160411,667.3535956,577.7878685,484.035377,981.0297708,37.5511821,126.9876498,260,0,1,0,0,11030,66949,2188,15671,149,6226,용산구
2044,2045,2022,10,노원구,0.020935484,0.023096774,0.429032258,0.003193548,23.51612903,15,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),1,998.7424976,663.679528,941.4938302,787.6458754,938.0586645,1028.84963,800.2951365,1252.103616,976.6621243,627.49978,1045.620347,891.0610835,1055.567104,1184.269606,1025.698457,2130.150417,37.65748313,127.0678641,30,0,0,1,0,11110,134851,4642,15386,479,12546,노원구
2045,2046,2022,10,도봉구,0.014064516,0.025580645,0.432258065,0.003,20.12903226,11.74193548,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,1,730.6344327,403.1625737,615.4541283,582.3465507,692.3061343,709.308453,679.4206523,1074.583771,631.24225,349.0085894,680.9054341,633.0903995,683.5686341,823.6134053,837.4592703,1706.86407,37.6542176,127.0290801,67,0,1,0,0,11100,81651,3265,13289,329,10489,도봉구
2046,2047,2022,10,도산대로,0.024483871,0.019612903,0.551612903,0.002548387,28.96774194,15,서울 강남구 도산대로 104 신사역2번출구 앞,1,1203.019327,775.7348573,757.0704831,1075.73866,1370.470781,1182.216098,636.6780908,1005.415601,1086.077337,676.8477204,954.6791984,1142.986938,1382.681002,1014.572555,755.5185003,1549.007238,37.51607746,127.0203412,24,1,0,1,0,11230,226343,4804,16194,472,15737,강남구
2047,2048,2022,10,동대문구,0.02016129,0.02583871,0.425806452,0.003032258,23.90322581,14.03225806,서울 동대문구 천호대로13길 43 용두초등학교,1,749.3609205,373.7734509,1174.117325,799.3014253,884.3733862,806.4948217,670.5854256,1045.713021,739.7783081,372.2981823,1714.843531,830.8326486,826.3232039,788.1678134,744.7133012,1659.081274,37.57640498,127.028382,18,1,0,1,0,11060,83552,3109,24319,257,12212,동대문구
2048,2049,2022,10,동작대로,0.033096774,0.018322581,0.535483871,0.002741935,30,17.12903226,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,865.6494671,405.4183022,988.9270424,1003.731509,960.7363948,870.6565131,629.5519925,1052.725915,845.1387361,387.6992049,1240.08491,1025.352459,929.8868634,871.041657,834.9171271,1681.741748,37.48945977,126.9824745,12,1,0,1,0,11200,95087,2700,13975,362,8146,동작구
2049,2050,2022,10,마포구,0.022096774,0.023064516,0.429032258,0.003,22.80645161,14.38709677,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,1,838.6202228,477.2941458,1070.147378,1093.531895,1108.82748,926.6282325,583.7832359,841.3707391,774.5188869,436.466198,1545.051748,1252.647214,1130.253821,926.7892464,677.2273363,1457.040597,37.55558837,126.9055913,8,0,0,1,0,11140,105620,3519,14218,654,11946,마포구
2050,2051,2022,10,마포아트센터,0.021,0.029354839,0.603225806,0.003483871,26,12.22580645,서울 마포구 대흥로20길 28 (마포아트센터),1,838.6202228,477.2941458,1070.147378,1093.531895,1108.82748,926.6282325,583.7832359,841.3707391,774.5188869,436.466198,1545.051748,1252.647214,1130.253821,926.7892464,677.2273363,1457.040597,37.54990609,126.9455338,17,1,0,1,0,11140,105620,3519,14218,654,11946,마포구
2051,2052,2022,10,북한산,0.008709677,0.031709677,0.258064516,0.002354839,15.48387097,9.580645161,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,710.9495035,389.7511516,695.3184759,677.5092159,813.1830794,878.487634,709.4760432,1269.842128,667.32416,367.2229613,961.0711221,715.3986196,790.4283082,943.6050826,907.392831,2081.703949,37.67901408,127.002294,114,0,1,0,0,11090,63165,3223,18144,242,8622,강북구
2052,2053,2022,10,서대문구,0.014580645,0.020903226,0.464516129,0.003419355,21.96774194,10.93548387,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),1,821.0253111,402.5159899,997.6157525,865.4358442,941.517753,862.7723733,634.3533389,946.9658836,817.8283161,405.1326585,1719.150093,988.8586154,944.6270843,915.7815475,786.2282908,1647.774954,37.59376657,126.9496911,44,0,0,1,0,11130,79213,2751,13589,231,7940,서대문구
2053,2054,2022,10,서울숲,0.018483871,0.019387097,0.303225806,0.002709677,26.96774194,12.87096774,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),1,654.641441,269.1975455,915.5139837,789.4571731,816.5644615,655.5051093,529.2996643,703.317692,634.0699767,274.0638801,1199.292943,855.5763315,758.9705609,676.369456,599.2721645,1150.643079,37.54307015,127.0417991,12,0,1,0,0,11040,91300,3052,17298,291,10861,성동구
2054,2055,2022,10,서초구,0.023612903,0.019967742,0.364516129,0.002129032,26.41935484,13.58064516,서울 서초구 신반포로15길 16 반포 2동 주민센터,1,1171.038398,632.6874943,672.6785797,869.8143808,1156.224433,1037.210685,603.3424658,932.5828389,1090.11249,596.3902735,789.8793961,935.3175776,1197.057263,928.4613242,699.2036993,1437.704698,37.50458542,126.9944717,10,0,0,1,0,11220,156015,4030,11771,427,15965,서초구
2055,2056,2022,10,성동구,0.023064516,0.023645161,0.35483871,0.003,26.96774194,12.67741935,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,1,654.641441,269.1975455,915.5139837,789.4571731,816.5644615,655.5051093,529.2996643,703.317692,634.0699767,274.0638801,1199.292943,855.5763315,758.9705609,676.369456,599.2721645,1150.643079,37.54203238,127.0496885,11,0,0,1,0,11040,91300,3052,17298,291,10861,성동구
