"ID","year","month","location","no2","o3","co","so2","pm10","pm2.5","address","Y"
1750,2022,3,"항동",0.029909091,0.026,0.504545455,0.003272727,45.09090909,26.63636364,"서울 구로구 연동로 240 (푸른수목원 내)",2
1751,2022,3,"행주",0.020677419,0.029548387,0.490322581,0.002709677,39.93548387,18.09677419,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1752,2022,3,"홍릉로",0.034645161,0.022709677,0.522580645,0.003290323,43.25806452,22.38709677,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1753,2022,3,"화랑로",0.038709677,0.021193548,0.522580645,0.00283871,38.25806452,21.29032258,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1754,2022,4,"강남구",0.020033333,0.043466667,0.39,0.0034,42.5,20.83333333,"서울 강남구 학동로 426 강남구청 별관 1동",2
1755,2022,4,"강남대로",0.0336,0.030466667,0.523333333,0.002533333,53.46666667,23,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
1756,2022,4,"강동구",0.018933333,0.035633333,0.356666667,0.002633333,44.86666667,21.53333333,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
1757,2022,4,"강변북로",0.035066667,0.0313,0.566666667,0.003133333,52.56666667,23.53333333,"서울 성동구 강변북로 257 한강사업본부 옆",2
1758,2022,4,"강북구",0.0146,0.044733333,0.373333333,0.0027,45.36666667,22.23333333,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
1759,2022,4,"강서구",0.019633333,0.044,0.436666667,0.003033333,49.26666667,22.2,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1760,2022,4,"공항대로",0.0284,0.0353,0.396666667,0.0033,48.06666667,22.46666667,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1761,2022,4,"관악구",0.0209,0.043166667,0.436666667,0.002933333,45.13333333,21.56666667,"서울 관악구 신림동길 14 신림동 주민센터",2
1762,2022,4,"관악산",0.008266667,0.059933333,0.44,0.002566667,42.36666667,19.36666667,"과천시 자하동길 64 (관악산 중계소)",2
1763,2022,4,"광진구",0.0185,0.041,0.386666667,0.003,43.76666667,21.4,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1764,2022,4,"구로구",0.0179,0.047166667,0.403333333,0.003,52.7,22.83333333,"서울 구로구 가마산로 27길 45 구로고등학교",2
1765,2022,4,"금천구",0.021766667,0.043766667,0.376666667,0.003533333,42.43333333,21.1,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1766,2022,4,"남산",0.015666667,0.0518,0.43,0.003066667,42.72413793,19.93333333,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
1767,2022,4,"노원구",0.017466667,0.043966667,0.43,0.0029,45.8,23.6,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1768,2022,4,"도봉구",0.015633333,0.042733333,0.43,0.003466667,44.26666667,21.2,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1769,2022,4,"도산대로",0.0248,0.040033333,0.506666667,0.0031,51.66666667,24.63333333,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1770,2022,4,"동대문구",0.020233333,0.045133333,0.393333333,0.003133333,47.36666667,22.23333333,"서울 동대문구 천호대로13길 43 용두초등학교",2
1771,2022,4,"동작구",0.017666667,0.045233333,0.376666667,0.002733333,45.96666667,23.96666667,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1772,2022,4,"동작대로",0.0321,0.0354,0.5,0.002866667,46.43333333,22.03333333,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1773,2022,4,"마포구",0.0214,0.0413,0.383333333,0.003066667,43.3,20.23333333,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1774,2022,4,"마포아트센터",0.017366667,0.049833333,0.37,0.0028,46.83333333,20.66666667,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1775,2022,4,"북한산",0.0101,0.046866667,0.37,0.002666667,38.96666667,20.4,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1776,2022,4,"서대문구",0.017133333,0.0479,0.496666667,0.003233333,44.6,17.96666667,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1777,2022,4,"서울숲",0.0211,0.041966667,0.58,0.002766667,57,21.2,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1778,2022,4,"서초구",0.0188,0.043066667,0.403333333,0.0026,47.03333333,19.25,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
1779,2022,4,"성동구",0.018333333,0.0401,0.3,0.0028,44.96666667,18.63333333,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1780,2022,4,"성북구",0.0221,0.0399,0.47,0.002766667,51.1,21.13333333,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1781,2022,4,"세곡",0.022666667,0.038166667,0.486666667,0.003066667,49.16666667,21.93333333,"서울 강남구 밤고개로 337 (세곡사거리)",2
1782,2022,4,"송파구",0.022266667,0.041433333,0.42,0.0031,45.53333333,21.5,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1783,2022,4,"시흥대로",0.035166667,0.032733333,0.453333333,0.003466667,50.76666667,23.83333333,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
1784,2022,4,"신촌로",0.033866667,0.035466667,0.566666667,0.003433333,50.26666667,23.56666667,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1785,2022,4,"양천구",0.0192,0.041666667,0.41,0.002733333,45.4,22.33333333,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1786,2022,4,"영등포구",0.020933333,0.040633333,0.423333333,0.002933333,41.76666667,21.66666667,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1787,2022,4,"영등포로",0.030633333,0.034933333,0.483333333,0.003333333,43.66666667,22.56666667,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1788,2022,4,"올림픽공원",0.018766667,0.0428,0.383333333,0.003033333,45.66666667,23.8,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1789,2022,4,"용산구",0.019666667,0.041633333,0.376666667,0.003233333,45.13333333,22.7,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1790,2022,4,"은평구",0.0169,0.044666667,0.4,0.0029,47.06666667,26.13333333,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1791,2022,4,"자연사박물관",0.017866667,0.049933333,0.42,0.002466667,44,20.06666667,"서울 서대문구 연희로32길 51 (서대문자연사박물관)",2
1792,2022,4,"정릉로",0.0353,0.0324,0.44,0.002966667,48.3,23.93333333,"서울 성북구 돈암동 8-164번지 ",2
1793,2022,4,"종로",0.023966667,0.0358,0.493333333,0.0034,46.16666667,21.26666667,"서울 종로구 종로 169 (종묘주차장 앞)",2
1794,2022,4,"종로구",0.019633333,0.044066667,0.443333333,0.0033,43.43333333,22.1,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1795,2022,4,"중구",0.022266667,0.044133333,0.416666667,0.003633333,38.13333333,22.16666667,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1796,2022,4,"중랑구",0.019933333,0.043933333,0.376666667,0.003066667,43.36666667,20.46666667,"서울 중랑구 용마산로 369 건강가정지원센터",2
1797,2022,4,"청계천로",0.025633333,0.038166667,0.493333333,0.0035,46.93333333,23.46666667,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
1798,2022,4,"항동",0.019533333,0.034666667,0.513333333,0.002833333,42.93333333,19.3,"서울 구로구 연동로 240 (푸른수목원 내)",2
1799,2022,4,"행주",0.017633333,0.0385,0.383333333,0.0022,46.56666667,19.86666667,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1800,2022,4,"홍릉로",0.028366667,0.034,0.476666667,0.003366667,48.36666667,24.53333333,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1801,2022,4,"화랑로",0.034466667,0.033733333,0.44,0.002966667,42.3,22.2,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1802,2022,5,"강남구",0.016387097,0.051612903,0.348387097,0.003290323,31.12903226,16.06451613,"서울 강남구 학동로 426 강남구청 별관 1동",2
1803,2022,5,"강남대로",0.030419355,0.034741935,0.503225806,0.002225806,39.35483871,17.74193548,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
1804,2022,5,"강동구",0.014419355,0.044129032,0.322580645,0.002580645,32,16,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
1805,2022,5,"강변북로",0.032677419,0.031516129,0.54516129,0.003129032,38.80645161,16.93548387,"서울 성동구 강변북로 257 한강사업본부 옆",2
1806,2022,5,"강북구",0.010709677,0.051709677,0.329032258,0.002419355,34.35483871,17.77419355,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
1807,2022,5,"강서구",0.015580645,0.050516129,0.383870968,0.003096774,35.58064516,16.35483871,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1808,2022,5,"공항대로",0.024419355,0.042548387,0.370967742,0.003064516,38.74193548,18.5483871,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1809,2022,5,"관악구",0.015548387,0.049387097,0.4,0.003064516,32.77419355,16.67741935,"서울 관악구 신림동길 14 신림동 주민센터",2
1810,2022,5,"관악산",0.006967742,0.063516129,0.461290323,0.002580645,32.96774194,16.48387097,"과천시 자하동길 64 (관악산 중계소)",2
1811,2022,5,"광진구",0.014193548,0.045322581,0.296774194,0.002967742,32.22580645,16.32258065,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1812,2022,5,"구로구",0.014322581,0.049258065,0.35483871,0.002516129,38.77419355,16.25806452,"서울 구로구 가마산로 27길 45 구로고등학교",2
1813,2022,5,"금천구",0.018,0.050225806,0.348387097,0.003354839,29.87096774,14.90322581,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1814,2022,5,"노원구",0.013870968,0.051258065,0.374193548,0.002677419,33.06451613,18.87096774,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1815,2022,5,"도봉구",0.011548387,0.053,0.483870968,0.003322581,32.03225806,16.03225806,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1816,2022,5,"도산대로",0.021,0.043290323,0.461290323,0.003,39.61290323,18.61290323,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1817,2022,5,"동대문구",0.015387097,0.05383871,0.329032258,0.002677419,34.5483871,16.03225806,"서울 동대문구 천호대로13길 43 용두초등학교",2
1818,2022,5,"동작구",0.013483871,0.050935484,0.322580645,0.002612903,32.32258065,18.70967742,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1819,2022,5,"동작대로",0.029096774,0.041774194,0.461290323,0.002870968,38.96774194,17.61290323,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1820,2022,5,"마포구",0.016741935,0.049935484,0.329032258,0.002870968,32.12903226,15,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1821,2022,5,"마포아트센터",0.016064516,0.060806452,0.35483871,0.002354839,34.93548387,14.58064516,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1822,2022,5,"서울숲",0.015903226,0.047870968,0.406451613,0.002612903,44.19354839,14.83870968,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1823,2022,5,"성동구",0.018290323,0.051032258,0.325806452,0.003419355,35.29032258,16.06451613,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1824,2022,5,"성북구",0.017645161,0.044354839,0.380645161,0.002548387,38.74193548,17.51612903,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1825,2022,5,"세곡",0.017741935,0.042806452,0.361290323,0.002516129,36.96774194,16.80645161,"서울 강남구 밤고개로 337 (세곡사거리)",2
1826,2022,5,"송파구",0.017903226,0.045193548,0.390322581,0.002774194,35.83870968,17.4516129,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1827,2022,5,"시흥대로",0.02916129,0.039709677,0.390322581,0.003096774,36.4516129,18.83870968,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
1828,2022,5,"신촌로",0.031741935,0.038129032,0.516129032,0.00316129,40.70967742,18.61290323,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1829,2022,5,"양천구",0.014322581,0.046870968,0.364516129,0.002419355,31.22580645,16.48387097,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1830,2022,5,"영등포로",0.028032258,0.038903226,0.451612903,0.003064516,35.12903226,17.16129032,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1831,2022,5,"올림픽공원",0.01416129,0.047354839,0.358064516,0.002935484,32.96774194,18.51612903,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1832,2022,5,"용산구",0.016451613,0.052741935,0.348387097,0.003322581,34.90322581,19.09677419,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1833,2022,5,"은평구",0.013483871,0.048903226,0.380645161,0.002806452,37.61290323,21.64516129,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1834,2022,5,"정릉로",0.032,0.038516129,0.393548387,0.002580645,36.70967742,19.03225806,"서울 성북구 돈암동 8-164번지 ",2
1835,2022,5,"종로구",0.015096774,0.050870968,0.409677419,0.00316129,32.09677419,17.25806452,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1836,2022,5,"중구",0.017580645,0.049645161,0.374193548,0.003322581,28.06451613,17.32258065,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1837,2022,5,"중랑구",0.015290323,0.050193548,0.338709677,0.002935484,33.74193548,16.16129032,"서울 중랑구 용마산로 369 건강가정지원센터",2
1838,2022,5,"천호대로",0.025870968,0.041193548,0.387096774,0.002903226,39.38709677,16.19354839,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",2
1839,2022,5,"청계천로",0.021032258,0.042,0.441935484,0.003290323,36.16129032,18.38709677,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
1840,2022,5,"한강대로",0.027483871,0.029580645,0.483870968,0.003225806,50.90322581,21.41935484,"서울 용산구 한강대로 405 (서울역 앞)",2
1841,2022,5,"항동",0.015225806,0.041677419,0.503225806,0.002,31.58064516,13.51612903,"서울 구로구 연동로 240 (푸른수목원 내)",2
1842,2022,5,"행주",0.014129032,0.043,0.325806452,0.002387097,32.35483871,14,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1843,2022,5,"홍릉로",0.024064516,0.04083871,0.441935484,0.003258065,36.87096774,18.74193548,"서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞)",2
1844,2022,5,"화랑로",0.031483871,0.04083871,0.435483871,0.002870968,35.77419355,19.16129032,"서울 노원구 화랑로 429 태능입구역 8번 출구",2
1845,2022,6,"강남구",0.016266667,0.038566667,0.296666667,0.003,22.6,12.03333333,"서울 강남구 학동로 426 강남구청 별관 1동",2
1846,2022,6,"강남대로",0.023666667,0.0255,0.483333333,0.0019,24.9,11.66666667,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",1
1847,2022,6,"강동구",0.011933333,0.031933333,0.283333333,0.002166667,22.6,12.46666667,"서울 강동구 구천면로 42길 59 천호1동 주민센터",2
1848,2022,6,"강변북로",0.0246,0.025433333,0.503333333,0.002266667,23.96666667,12,"서울 성동구 강변북로 257 한강사업본부 옆",1
1849,2022,6,"강북구",0.009533333,0.037066667,0.293333333,0.002166667,24.1,13.13333333,"서울 강북구 삼양로 139길 49 우이동 주민센터",2
1850,2022,6,"강서구",0.013233333,0.035966667,0.353333333,0.002633333,23.46666667,12.16666667,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1851,2022,6,"공항대로",0.020833333,0.0316,0.31,0.002366667,26.3,13.83333333,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1852,2022,6,"관악구",0.013933333,0.0356,0.35,0.002533333,23.6,12.4,"서울 관악구 신림동길 14 신림동 주민센터",2
1853,2022,6,"관악산",0.006366667,0.048733333,0.376666667,0.0021,21.5,12.4,"과천시 자하동길 64 (관악산 중계소)",2
1854,2022,6,"광진구",0.011666667,0.034533333,0.34,0.003033333,22.16666667,12.43333333,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1855,2022,6,"구로구",0.0096,0.038033333,0.32,0.001633333,21.2,9.366666667,"서울 구로구 가마산로 27길 45 구로고등학교",2
1856,2022,6,"금천구",0.0149,0.037533333,0.303333333,0.002833333,19.46666667,10.4,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1857,2022,6,"남산",0.0128,0.043633333,0.306666667,0.001766667,19.1,9.166666667,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
1858,2022,6,"노원구",0.0125,0.036366667,0.33,0.0022,22.56666667,13.36666667,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1859,2022,6,"도봉구",0.009933333,0.0361,0.563333333,0.002166667,20.93333333,11.83333333,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1860,2022,6,"도산대로",0.0183,0.031266667,0.41,0.002066667,26.13333333,12.23333333,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1861,2022,6,"동대문구",0.013733333,0.039266667,0.33,0.002266667,24.93333333,12.86666667,"서울 동대문구 천호대로13길 43 용두초등학교",2
1862,2022,6,"동작구",0.011833333,0.037733333,0.29,0.002233333,22.9,13.93333333,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1863,2022,6,"동작대로",0.027241379,0.030758621,0.413793103,0.002448276,27.53571429,13.4137931,"서울 동작구 사당2동 739 이수역 북단 버스중앙차로",2
1864,2022,6,"마포구",0.014666667,0.037066667,0.296666667,0.0023,20.7,10.26666667,"서울 마포구 포은로 6길 10 망원1동주민센터 옥상",2
1865,2022,6,"마포아트센터",0.014333333,0.044566667,0.286666667,0.001933333,22.36666667,10.7,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1866,2022,6,"북한산",0.0057,0.03615,0.3,0.00225,14.65,8.7,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1867,2022,6,"서대문구",0.009966667,0.0352,0.416666667,0.003333333,20.76666667,9.833333333,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1868,2022,6,"서울숲",0.011866667,0.0355,0.46,0.0021,24.66666667,8.3,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1869,2022,6,"서초구",0.0122,0.0369,0.303333333,0.001933333,22.06666667,12.89655172,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
1870,2022,6,"성동구",0.015466667,0.0393,0.303333333,0.003,24.43333333,12.63333333,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1871,2022,6,"성북구",0.015,0.033966667,0.396666667,0.002233333,24.1,13.76666667,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1872,2022,6,"세곡",0.013266667,0.035233333,0.36,0.002066667,23.73333333,11.16666667,"서울 강남구 밤고개로 337 (세곡사거리)",2
1873,2022,6,"송파구",0.014166667,0.0355,0.34,0.002033333,24.13333333,13.4,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1874,2022,6,"신촌로",0.025666667,0.028366667,0.453333333,0.0027,32.06666667,13.26666667,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1875,2022,6,"양천구",0.012466667,0.0325,0.326666667,0.002133333,22.9,11.46666667,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1876,2022,6,"영등포구",0.014833333,0.034566667,0.35,0.002333333,21.6,12.36666667,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1877,2022,6,"영등포로",0.0242,0.027633333,0.42,0.002666667,24.4,12.7,"서울 영등포구 영중로 37 (영등포시장사거리)",1
1878,2022,6,"올림픽공원",0.012433333,0.040133333,0.366666667,0.002633333,22.53333333,13.63333333,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1879,2022,6,"용산구",0.0159,0.039533333,0.31,0.003033333,22.46666667,13.96666667,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1880,2022,6,"은평구",0.010333333,0.036133333,0.356666667,0.002133333,23.7,16.6,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1881,2022,6,"자연사박물관",0.0113,0.042666667,0.396666667,0.0019,19.33333333,9.833333333,"서울 서대문구 연희로32길 51 (서대문자연사박물관)",2
1882,2022,6,"정릉로",0.028566667,0.028466667,0.386666667,0.0023,26.96666667,13.9,"서울 성북구 돈암동 8-164번지 ",1
1883,2022,6,"종로",0.019633333,0.027766667,0.43,0.002966667,23.66666667,11.63333333,"서울 종로구 종로 169 (종묘주차장 앞)",1
1884,2022,6,"종로구",0.013166667,0.036633333,0.37,0.002833333,32.7,12.66666667,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
1885,2022,6,"중구",0.016566667,0.034933333,0.343333333,0.003066667,18.83333333,12.33333333,"서울 중구 덕수궁길 15 시청서소문별관 3동",2
1886,2022,6,"중랑구",0.0133,0.037866667,0.3,0.0027,23.36666667,12.4,"서울 중랑구 용마산로 369 건강가정지원센터",2
1887,2022,6,"천호대로",0.023866667,0.029233333,0.36,0.002633333,27.86666667,12.8,"서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞)",1
1888,2022,6,"청계천로",0.0195,0.0301,0.386666667,0.003133333,26.23333333,13.13333333,"서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞)",2
1889,2022,6,"한강대로",0.0225,0.0206,0.453333333,0.003133333,33.13333333,14.7,"서울 용산구 한강대로 405 (서울역 앞)",2
1890,2022,6,"항동",0.0125,0.0319,0.456666667,0.002,20.63333333,9.2,"서울 구로구 연동로 240 (푸른수목원 내)",2
1891,2022,6,"행주",0.010566667,0.0325,0.233333333,0.001766667,21.7,9.3,"김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소)",2
1892,2022,6,"화랑로",0.027766667,0.0294,0.39,0.002366667,23.86666667,14.4,"서울 노원구 화랑로 429 태능입구역 8번 출구",1
1893,2022,7,"강남구",0.017451613,0.039967742,0.335483871,0.003064516,25.93548387,16.51612903,"서울 강남구 학동로 426 강남구청 별관 1동",2
1894,2022,7,"강남대로",0.025612903,0.031322581,0.509677419,0.00183871,23.51612903,13.38709677,"서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동)",2
1895,2022,7,"강변북로",0.028806452,0.022516129,0.564516129,0.00183871,23.83870968,14.22580645,"서울 성동구 강변북로 257 한강사업본부 옆",1
1896,2022,7,"강서구",0.014096774,0.041967742,0.380645161,0.002967742,26.51612903,18.61290323,"서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관",2
1897,2022,7,"공항대로",0.024322581,0.033419355,0.370967742,0.002741935,29.83870968,17.22580645,"서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆",2
1898,2022,7,"관악구",0.014483871,0.034483871,0.377419355,0.002935484,29.32258065,17.80645161,"서울 관악구 신림동길 14 신림동 주민센터",2
1899,2022,7,"광진구",0.011774194,0.034612903,0.390322581,0.002903226,26,16.64516129,"서울 광진구 광나루로 571 구의 아리수정수센터",2
1900,2022,7,"구로구",0.011354839,0.039967742,0.341935484,0.002225806,21.35483871,11.77419355,"서울 구로구 가마산로 27길 45 구로고등학교",2
1901,2022,7,"금천구",0.014709677,0.039870968,0.322580645,0.003129032,24.48387097,16.67741935,"서울 금천구 금하로21길 20 시흥5동 주민센터",2
1902,2022,7,"남산",0.017967742,0.041935484,0.325806452,0.001677419,20.64516129,10.4516129,"서울 용산구 남산공원길 103 (서울타워 별관 2층)",2
1903,2022,7,"노원구",0.010967742,0.038451613,0.35483871,0.001548387,23,14.90322581,"서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소)",2
1904,2022,7,"도봉구",0.008709677,0.034064516,0.283870968,0.001548387,19.74193548,11.74193548,"서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집",2
1905,2022,7,"도산대로",0.020483871,0.031451613,0.435483871,0.002032258,27.61290323,14.06451613,"서울 강남구 도산대로 104 신사역2번출구 앞",2
1906,2022,7,"동작구",0.012612903,0.03983871,0.274193548,0.002483871,27.51612903,18.4516129,"서울 동작구 사당로16아길 6 사당4동 주민센터",2
1907,2022,7,"마포아트센터",0.015096774,0.045806452,0.341935484,0.002548387,23.67741935,13.19354839,"서울 마포구 대흥로20길 28 (마포아트센터)",2
1908,2022,7,"북한산",0.005709677,0.032774194,0.248387097,0.002,20.48387097,12.51612903,"서울 강북구 삼양로 181길 387 (우이령 전경대 위)",2
1909,2022,7,"서대문구",0.010677419,0.036645161,0.429032258,0.002354839,21.61290323,12.03225806,"서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ",2
1910,2022,7,"서울숲",0.01283871,0.031935484,0.574193548,0.001967742,22.48387097,9.580645161,"서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆)",2
1911,2022,7,"서초구",0.015516129,0.038322581,0.361290323,0.002096774,22.38709677,13.12903226,"서울 서초구 신반포로15길 16 반포 2동 주민센터",2
1912,2022,7,"성동구",0.01516129,0.039032258,0.312903226,0.003032258,28.22580645,16.25806452,"서울 성동구 뚝섬로3길 18 성수1가1동주민센터",2
1913,2022,7,"성북구",0.014387097,0.037419355,0.451612903,0.00216129,22.5483871,14.51612903,"서울 성북구 삼양로2길 70 길음2동 주민센터",2
1914,2022,7,"세곡",0.013483871,0.035870968,0.432258065,0.002096774,24.41935484,12.51612903,"서울 강남구 밤고개로 337 (세곡사거리)",2
1915,2022,7,"송파구",0.015866667,0.035866667,0.38,0.0025,27.4,16.86666667,"서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동)",2
1916,2022,7,"시흥대로",0.031774194,0.027580645,0.374193548,0.002935484,29.87096774,19.4516129,"서울 금천구 독산동 996-9 한양수자인아파트 앞",2
1917,2022,7,"신촌로",0.02816129,0.030645161,0.461290323,0.00283871,36.93548387,18.74193548,"서울 마포구 노고산동 57-62 (신촌역 7번 출구)",2
1918,2022,7,"양천구",0.013258065,0.034935484,0.35483871,0.002290323,24.87096774,17.70967742,"서울 양천구 중앙로52길 56 신정4동 문화센터",2
1919,2022,7,"영등포구",0.016225806,0.036935484,0.374193548,0.002645161,25.87096774,17.58064516,"서울 영등포구 당산로 123 영등포구청 (당산동3가)",2
1920,2022,7,"영등포로",0.026322581,0.028580645,0.477419355,0.002967742,28.41935484,18.12903226,"서울 영등포구 영중로 37 (영등포시장사거리)",2
1921,2022,7,"올림픽공원",0.011903226,0.042258065,0.374193548,0.001833333,21.4516129,14.74193548,"서울 송파구 올림픽로 424 (서울역사편찬원)",2
1922,2022,7,"용산구",0.017677419,0.039419355,0.361290323,0.003,26.4516129,18.03225806,"서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터",2
1923,2022,7,"은평구",0.010096774,0.032612903,0.287096774,0.002032258,22.35483871,17.5483871,"서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 )",2
1924,2022,7,"자연사박물관",0.011548387,0.042709677,0.358064516,0.00183871,20.58064516,10.80645161,"서울 서대문구 연희로32길 51 (서대문자연사박물관)",2
1925,2022,7,"정릉로",0.030387097,0.028935484,0.419354839,0.002612903,28.16129032,17.25806452,"서울 성북구 돈암동 8-164번지 ",2
1926,2022,7,"종로구",0.013806452,0.041064516,0.390322581,0.003064516,23.51612903,16.4516129,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2
